Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,
2022-02-01,171.607177734375,136.9890594482422,300.3525085449219,171.83321815334287,137.13735254168026,302.17158390005085,169.3467285555597,133.72914748544642,296.82134829715966,171.01749012376968,136.93979546512767,301.9575732884717,86213900,68644000,40950400
2022-02-02,172.81600952148438,147.29579162597656,304.9244689941406,172.8553300243515,150.82541035596324,306.539270720024,170.34918033798783,144.83008666091592,300.4691955569609,171.7447582622127,150.5303275907362,301.1987730404669,84914300,123200000,36636000
2022-02-03,169.9265899658203,142.40914916992188,293.0470275878906,173.2091625575225,148.96282327293622,302.7552850313361,169.160005018323,141.98666950094375,291.7921456969285,171.4794201148579,145.01221315480836,301.0626446685108,89418100,71518000,43730000
2022-02-04,169.64120483398438,142.61119079589844,297.6092224121094,171.32394513354754,144.18566414382084,300.3913300469276,167.9584645344212,139.84640903651453,291.80178498348124,168.94251932550307,142.7619744324609,292.03524025728944,82465400,57998000,35096500
2022-02-07,168.9228515625,138.5386505126953,292.7551574707031,171.1763304609041,143.56362208702555,299.4575276563962,168.22416604358875,138.23907266305054,291.73373110957107,170.1037143263292,143.56362208702555,297.8330183026639,77251200,54974000,28533300
2022-02-08,172.0423126220703,138.7357177734375,296.2668762207031,172.55402535255456,139.33385604729077,297.2396463763231,168.6965170956554,136.36207147851567,291.7824200528577,168.99173655614575,138.36499262195844,293.04700938052804,74829200,54284000,32421200
2022-02-09,173.46917724609375,140.91827392578125,302.7358703613281,173.83327271357754,141.8463472422032,303.43626624255177,172.11117683042102,139.51996039462585,299.01990996458306,173.24284884864312,140.2927701568597,301.43236157700017,71285000,40144000,31284700
2022-02-10,169.3755340576172,137.96041870117188,294.146240234375,172.6819593071923,140.81129088948327,300.70270149055546,168.814630541294,137.30057895120314,292.5119935208932,171.3633292711471,139.03877453098843,295.76104223219227,90865900,39330000,45386200
2022-02-11,165.95101928710938,133.64356994628906,287.006103515625,170.32022548644153,138.4943718586001,296.00422709422884,165.360580335394,132.7652616913773,286.2084248952271,169.58218430454045,137.94053165428735,294.9341740286448,98670700,39958000,39175600
2022-02-14,166.18719482421875,134.88113403320312,286.9671630859375,166.8760302449342,135.65145321102975,288.679247863717,163.90418026929203,132.62243215848918,283.4165583613439,164.70126232865465,132.62243215848918,285.7706452442049,86185500,34302000,36359500
2022-02-15,170.03480529785156,135.95849609375,292.2882080078125,170.19225765383757,137.45135880950014,292.609209051119,167.53531296237668,135.17523823760737,288.932139576683,168.24383354883068,136.91590911778226,291.84074211252357,62527400,26680000,27058300
2022-02-16,169.7986602783203,137.08262634277344,291.94708251953125,170.57605697053586,137.42896248282813,293.2825285212972,167.33852325607717,134.28200525127366,286.2738465978352,169.1098249151892,135.99631295565902,290.8455745770607,61177400,25022000,29982100
2022-02-17,166.18719482421875,131.90834045410156,283.3982849121094,169.1688799431976,136.4610670268482,289.3151870255934,165.7837287151261,131.84812723815682,282.6866835855366,168.3029068340204,135.59471046784896,288.88628071203937,69589300,38950000,32461600
2022-02-18,164.63238525390625,129.7825164794922,280.6688232421875,167.82071347120757,133.43207557532537,286.44927025529336,163.54008373100112,129.5770018418038,279.0896820107594,167.11220776829634,132.83193274174764,285.65969963957934,82772700,45620000,34264000
2022-02-22,161.6999053955078,129.19581604003906,280.46417236328125,164.03211066057264,131.55154234178266,284.1878453372253,159.56449308823295,127.61337018854968,277.325374318162,162.3493702057695,129.22018986412897,277.81276513418686,91162800,44990000,41736100
2022-02-23,157.51768493652344,126.98090362548828,273.2020263671875,163.50072589040192,131.42266506664527,284.34380258389615,157.20278014132612,126.92069040536504,273.0363301552388,162.9004517631082,131.02208390134615,282.86211552379876,90009200,32786000,37811200
2022-02-24,160.14508056640625,132.05963134765625,287.1608581542969,160.25332719300383,132.36716679103367,287.71649070941305,149.57632680623354,124.35895204602602,264.67264340429557,150.14708038143124,124.35895204602602,265.6376972494891,141147500,54456000,56989700
2022-02-25,162.22142028808594,133.81971740722656,289.8122863769531,162.4871042410033,134.62785022225833,290.12422359753356,158.30487184368425,131.12459484875018,284.2950194983155,161.2275154496376,132.9165342626019,287.69702717357785,91974200,36406000,32546700
2022-02-28,162.48712158203125,134.4143829345703,291.2550048828125,162.78234102115098,135.10556696702054,291.59618439508904,159.84001180321536,131.96160142081268,285.61101104501586,160.4599711238184,132.4169288111751,286.8879725712154,95056600,38864000,34627500
2022-03-01,160.5977325439453,133.42361450195312,287.5118103027344,163.9435277104657,135.60717546651932,292.40520263800084,159.38734940316522,132.58463846083353,284.7824043016217,162.07381467213503,134.23672846802612,288.9252256042664,83474400,26496000,31217800
2022-03-02,163.90415954589844,133.9311981201172,292.61968994140625,164.69140636238802,134.61890456353234,293.86740919546884,160.35172123734418,132.43833526898584,286.29336689713284,161.76876250392863,133.98743256772605,287.9114781697046,79724800,23520000,31873000
2022-03-03,163.57940673828125,133.26239013671875,288.45733642578125,166.2166811126935,135.79029772447288,295.4855022692935,162.91025675723336,132.39254063011379,286.63447014714023,165.7836946470823,135.3628369812351,295.25156424335825,76678400,24604000,27314500
2022-03-04,160.5682373046875,131.27886962890625,282.55010986328125,162.91029278730187,133.21462241050293,288.2038595827067,159.5153063627005,129.7173348474673,279.92797538105896,161.8671969888056,132.2950229056108,286.8684138832805,83737200,30430000,32356500
2022-03-07,156.7599334716797,125.77716827392578,271.8763122558594,162.38872815867046,131.10817972412593,282.3844556560814,156.5040696124171,125.6940618778204,271.5058905254741,160.75519357831982,130.86236095139722,281.25370554415764,96418800,45112000,43157200
2022-03-08,154.92959594726562,126.49971008300781,268.8934631347656,160.28285666328267,130.62548511117242,276.79892624479913,153.3157466151268,125.07651401769192,263.1909858256169,156.28759642734667,125.64927615455635,270.7942690725029,131148300,40428000,48159500
2022-03-09,160.3517303466797,132.78515625,281.2244567871094,160.80440217190915,133.09916098406526,282.29672236396794,156.8681828813347,129.28240208203147,273.6991425767522,158.9051685561548,130.62548341324316,276.2920648815301,91454900,37026000,35204500
2022-03-10,155.9923553466797,131.7993927001953,278.3878173828125,157.83253283188523,132.63788279324265,279.37235611943896,153.49284799843335,130.28961242579786,273.5041530332084,157.64556003629005,130.6414308049341,275.8826220369622,105342000,27102000,30628000
2022-03-11,152.26280212402344,129.25254821777344,273.0070495605469,156.74025467661986,133.15887530088736,282.2089888863428,152.03647371376925,129.01468700810108,272.38317514959226,156.39582947431037,132.85332926637238,280.6980597805448,96970100,31526000,27209300
2022-03-14,148.21835327148438,125.35169982910156,269.4685974121094,151.6625456315132,129.78848807824545,278.2026312310251,147.7066555034308,124.67892145628271,268.8642376481267,149.03512069014965,129.63024802938145,273.2702392726219,108732100,38812000,30660700
2022-03-15,152.6170654296875,128.58323669433594,279.90850830078125,153.08942257610076,129.23662223260322,280.5616250101141,147.98217542358523,125.12228273153698,271.70086453830385,148.4938731423045,126.37180948996587,273.2800058454423,92964300,30920000,34245100
2022-03-16,157.04531860351562,132.6463165283203,286.96588134765625,157.44878471807237,132.69855699952495,287.1413348422436,151.99712715402308,128.12194243977905,276.0580762146753,154.54582575293017,130.1109376361614,281.8190075227114,102300200,35576000,37826300
2022-03-17,158.05889892578125,133.20216369628906,287.7749938964844,158.43284460620507,133.44251542685555,288.155143210263,155.11658427872035,131.55602693390728,282.0725162060414,156.0809539111175,132.51544446609907,285.8936727522642,75615400,28264000,30816600
2022-03-18,161.3653106689453,135.477783203125,292.853515625,161.85733809568418,135.59571910651152,293.4091480615045,157.21259798603037,131.62917901519822,285.34771805825045,157.9506391261387,132.78963125023313,287.92112501749074,123511700,44566000,43390600
2022-03-21,162.74301147460938,135.4539031982422,291.61566162109375,163.69754597170976,136.39789162419223,292.5709582806592,160.41079104635503,133.4544597507842,287.4630825627041,160.90281851844856,135.51560466660072,291.3524813032419,95811400,26832000,28351200
2022-03-22,166.128173828125,139.20248413085938,296.39202880859375,166.71859782423698,140.37886680791058,297.3083257004259,162.28051513918757,135.45391090476724,291.23542689570303,162.87093913529952,135.45391090476724,292.2394505433956,81532000,35496000,27599700
2022-03-23,167.49600219726562,137.61756896972656,291.937255859375,169.8872485547504,138.92432510930774,295.58295832284585,164.9768088738895,137.17917414541216,290.2119035858375,165.31139897375533,138.04253920540668,292.93155187121516,98062700,25154000,25715400
2022-03-24,171.29444885253906,140.89837646484375,296.4310607910156,171.36332488957797,140.94514991308523,296.5285448908371,167.49599622256298,137.09505730306245,290.79682489779265,168.33243390367338,138.53765371288432,291.59615286917006,90131400,26396000,24484500
2022-03-25,171.93408203125,140.99888610839844,296.0216064453125,172.48515040066314,141.35916312962928,297.7957157210351,169.99549257889427,139.07259464161262,291.742331596693,171.10747947713025,141.24072608323831,297.5325354540523,80546200,24126000,22566500
2022-03-28,172.80003356933594,140.78244018554688,302.8646240234375,172.92795048627315,141.32683456688196,302.9620783750849,169.25743018713217,139.1462501767931,296.65524087861996,169.42471770580778,140.23007305677257,296.65524087861996,90371900,35050000,29578200
2022-03-29,176.1064453125,141.82742309570312,307.455810546875,176.15563603779327,143.10930412787826,307.85547449791466,173.528211647518,141.36264991460445,301.25618526094905,173.87263681747436,141.96876091620584,305.9936384202282,100589400,34318000,30393400
2022-03-30,174.9354248046875,141.26312255859375,305.9448547363281,176.7460820205957,142.04139926782997,307.9821738994421,173.88247896845155,140.9262322677062,303.72235448816923,175.7029863422026,141.78214074610113,305.84740040145147,92633200,19884000,28163600
2022-03-31,171.82582092285156,138.40579223632812,300.5348815917969,175.19128676604245,141.43182173454176,307.1926558891614,171.61916279397346,138.36299756837354,300.12549002106,175.00431393883977,141.3770755393763,305.98390660172134,103049300,37524000,33422100
2022-04-01,171.53060913085938,139.48362731933594,301.61688232421875,172.09152763755276,139.80259792884758,302.3089688081705,169.19840379678678,137.6493944528036,297.83472562662047,171.2550749570232,138.83622510765764,301.56812540407276,78751300,25942000,27110500
2022-04-04,175.59474182128906,142.29122924804688,307.0268859863281,175.6439475646401,143.0282148928974,307.1633399077133,171.6585226009615,139.64289494779692,301.8995265160975,171.78645453057726,139.69067069143384,302.26994819237575,76468400,25942000,24289600
2022-04-05,172.26864624023438,139.92205810546875,303.03997802734375,175.45698948199342,142.31013145949348,306.92934541657195,171.6388517127187,139.71455405588372,302.0554395161012,174.66974256872732,142.1892190441835,305.36968957882914,73401800,21418000,23156700
2022-04-06,169.0901641845703,135.8982696533203,291.94708251953125,170.86146610106397,138.6973869731092,299.2579443522407,167.4172737694601,134.8721696149984,289.2274335883309,169.61171210783138,138.0897877762518,297.49359207645136,89058800,32468000,40110400
2022-04-07,169.39520263671875,135.24191284179688,293.7698974609375,170.59575076458447,136.5118422894148,295.99239810286326,167.14172361896223,133.58880560045588,288.87650501412816,168.4308330803216,135.36282523850036,289.1786849009009,77594700,26234000,31411200
2022-04-08,167.37789916992188,132.65328979492188,289.48089599609375,169.04095440141643,135.0244453490223,293.52623372917947,166.50209088425444,132.33281575795365,288.80829430515956,169.04095440141643,134.93835487299648,292.86338937369976,76575500,25142000,24361900
2022-04-11,163.10707092285156,128.21054077148438,278.0661926269531,166.33476922464124,131.46398360336622,285.2308131735271,162.8610572412183,128.0562794987525,277.8127399062841,166.0198795202021,131.19626633845286,284.4315149162905,72246700,36884000,34569300
2022-04-12,164.9866180419922,127.1068115234375,274.94683837890625,167.16137056561655,130.97382925450697,283.4079337629206,163.9828780227514,126.1857162540227,273.4164244465442,165.3408783419899,130.97382925450697,281.9457616678411,79265200,32710000,30966700
2022-04-13,167.68295288085938,129.2759246826172,280.3666076660156,168.31274743098942,129.7138334675101,281.30238943438314,164.11084372073287,127.13316938924753,274.2059823826669,164.72095296806577,127.39093966649723,275.5999423242994,70618900,27928000,21907200
2022-04-14,162.6544189453125,126.12699127197266,272.7730712890625,168.5390777375964,129.8586543117061,281.0392284284024,162.4084052337266,125.99859967897054,272.27595299417413,167.8994330781819,129.8586543117061,280.82477532638273,75329400,31598000,28221600
2022-04-18,162.43795776367188,127.0689926147461,273.4457092285156,163.94356063555975,127.60243774339565,275.33678781211535,160.96187533903773,125.58160448146151,271.32069259266757,161.3062855621602,126.39571309247896,271.87632521472943,69023900,20808000,20778000
2022-04-19,164.73077392578125,129.39041137695312,278.1051940917969,165.14409017149563,129.71285968020723,278.95327911939563,161.2964321500132,126.3952245781442,271.3889639621534,162.3887336211493,127.08393333342498,272.3345033568087,67723800,26490000,22297700
2022-04-20,164.56346130371094,127.43075561523438,279.1383972167969,166.18716054853425,130.77378162705162,282.3941933852175,163.4514897165709,126.89333171577131,278.17337311629467,166.0690637754216,130.2691902594668,282.1017411061781,67929800,31696000,22906700
2022-04-21,163.7664337158203,124.22061157226562,273.7283630371094,168.79495544067572,129.47946605426276,285.9033732252405,163.2645710639869,123.93397991770688,272.9972769858195,166.2167361075696,128.63500784795013,281.3024038192042,87227800,36446000,29454600
2022-04-22,159.210205078125,119.06625366210938,267.1193542480469,165.19325952257165,124.80531812352369,276.0581130561113,158.92483581876152,118.35913931314636,266.48575226772533,163.8057537918965,124.40523047709615,274.57642624284045,84882400,56884000,29405800
2022-04-25,160.2828369140625,122.48838806152344,273.64068603515625,160.56820617483112,122.69091861575488,274.0208353820041,155.93331687209525,117.94710375134851,263.94159742532975,158.55089100434944,118.53429277469893,266.39806604300793,96046400,46128000,35678900
2022-04-26,154.29978942871094,118.08543395996094,263.40545654296875,159.75144619433357,121.9270676834941,271.34016243652076,154.22106324602348,117.94709541885699,263.1910034243338,159.66288486961668,121.71259321003112,270.5018646305653,95623200,73054000,46518400
2022-04-27,154.073486328125,113.75066375732422,276.07763671875,157.24212936237095,116.68413343389656,283.63219386636825,152.90245856859522,112.20007840202844,272.12002593480327,153.4240064759593,113.92482651279367,274.9858861228988,88063200,91820000,63477700
2022-04-28,161.03074645996094,117.95854187011719,282.3259582519531,161.8967195942573,119.08017825241917,283.6419191689695,156.3958411813348,113.57201255036027,274.36198065629725,156.710745963074,115.86107166046905,277.9979262014816,130216800,48884000,33646600
2022-04-29,155.13623046875,113.56653594970703,270.5213623046875,163.54990186297132,117.35890574463856,282.5696776095096,154.74261456190868,113.27294145478096,269.5270958430355,159.25942241026976,116.17904555251677,281.3316860148559,131747600,42676000,37073900
2022-05-02,155.4412841796875,116.02827453613281,277.29608154296875,155.70696813268697,116.18999980943521,277.75423001648835,150.8260653185069,112.06422476007553,269.25413454359216,154.21121582715463,112.86539470993021,270.7065493914021,123055300,35534000,35151100
2022-05-03,156.9370574951172,116.77570343017578,274.67388916015625,158.14745572719883,117.87843306840782,276.96463129515183,153.8274556953841,115.48238717008276,273.0849907910324,155.6282627909498,115.87649904343223,276.79890537561334,88966500,24968000,25978600
2022-05-04,163.37278747558594,121.67925262451172,282.6671447753906,163.82544428980776,122.2699268388617,283.5444421593352,156.7205671988061,114.56824610086612,269.7512901427397,157.12403328379716,116.4746360987147,275.4634953465318,108256500,49916000,33599300
2022-05-05,154.27029418945312,115.95114135742188,270.355712890625,161.46373326041538,120.46307061064945,279.1287482699986,152.47930702556806,114.45827869555946,267.4216104277263,161.23740483289234,119.63204464005044,278.3391774656931,130525300,45840000,43260400
2022-05-06,154.99954223632812,115.19575500488281,267.8017272949219,157.12822726592017,117.01207587544798,272.20772888488153,151.94448418251287,113.47299621973782,264.42896194821265,153.74795219056614,114.63643262732876,267.8796967243855,116124600,39710000,37780300
2022-05-09,149.85523986816406,111.97564697265625,257.90771484375,153.5705818622736,114.52943920583498,265.49151486071605,149.29351226682695,111.46757799921504,256.6795101982503,152.68362217522588,112.71112905218551,263.24952897380894,131577900,40802000,47726000
2022-05-10,152.2696990966797,113.85067749023438,262.7036437988281,154.46737635991622,115.6968542910652,266.8464656398115,150.71260627459526,112.36328947356759,258.38536840762276,153.26506437118704,114.95788698251471,264.83841790378455,115366700,39900000,39336400
2022-05-11,144.3758544921875,113.06195831298828,253.97930908203125,153.1960828683304,115.81081721712015,264.5166947651642,143.6958565940324,112.6977024843236,252.76083220148422,151.27435948498825,112.6977024843236,258.9799429594715,142689800,37534000,48975900
2022-05-12,140.4929656982422,112.30706787109375,248.91046142578125,144.08018734631574,113.7511601444871,253.32622042112627,136.78748878802156,109.30193451554294,243.71487425735856,140.69992744454566,110.84754643399383,251.1914465609955,182602000,53836000,51033800
2022-05-13,144.9770050048828,115.4983139038086,254.53497314453125,145.95265608735048,117.31413370158947,256.40656695352385,141.03500230205145,113.06445432012579,248.91049387790102,142.49353909158592,113.98803256594428,250.86005712778004,113990900,35038000,34925100
2022-05-16,143.42977905273438,113.90045166015625,254.90538024902344,145.3810814533927,115.61724230928375,259.11644376588214,142.08949737035988,113.34759858622417,249.3296284853974,143.43964368471316,114.40852067379373,253.404208303593,86643800,25990000,32550900
2022-05-17,147.0760955810547,115.9188003540039,260.0911560058594,147.59840962723905,116.34377055599607,261.5630555538275,144.55320174589355,114.32343087143941,255.84109402969457,146.7016005903777,116.28455202745589,259.3990398579375,78336300,23054000,28828800
2022-05-18,138.77821350097656,111.36705780029297,248.24932861328125,145.2233813560545,114.8509052445683,257.55086612903364,137.87153963890293,111.02469285947781,246.9693931124063,144.72078142086878,114.4528070059292,256.96462907264123,109742900,35126000,31356000
2022-05-19,135.35855102539062,109.85877227783203,247.33091735839844,139.60605738527047,112.4722766682842,251.75697618113554,134.6194253700737,109.47659675819857,246.09983733156085,137.85186703298902,110.90128865895407,248.07347143525826,136095600,34144000,32692300
2022-05-20,135.5950164794922,108.38980102539062,246.76422119140625,138.65992377824847,111.64972088163704,252.60700218610816,130.68722797221466,105.29310989025825,240.78466843805458,137.07326729810367,111.41832137119603,251.3368168478214,137426100,48962000,39199300
2022-05-23,141.0349884033203,110.95751953125,254.6685791015625,141.18280747509044,111.61388163619868,255.49907920391797,135.6541486277064,108.22358859840143,247.6142629878309,135.792118107207,109.06606499448633,249.62700248301093,117726300,37184000,33175400
2022-05-24,138.3248748779297,105.46577453613281,253.66217041015625,139.91153156082976,105.951952644931,255.3329205528105,135.3388090457555,101.39971155887439,247.68261847454892,138.76834717267448,105.26871860398441,251.97188996672497,104132700,76780000,29043900
2022-05-25,138.48257446289062,105.30155944824219,256.4956359863281,139.73414963230113,105.99325219877339,258.5083603731719,136.33417493293138,103.36232921245352,251.22934212125796,136.42286639453397,104.48595502313039,252.21617401226834,92482700,40258000,28547900
2022-05-26,141.69529724121094,107.27960968017578,259.798095703125,142.24717525757603,108.13252659391175,260.98032015992106,135.1515728345783,104.72432138922662,255.43067249294842,135.3979480231376,105.1741741646191,256.2513925154789,90601500,37948000,25002100
2022-05-27,147.47030639648438,111.78207397460938,266.9696044921875,147.50971980321964,111.7835698138087,267.06731562839224,143.15380903801713,108.61919412203534,261.41995783588675,143.28192892561134,108.96206020855854,262.3188585448169,90978500,37914000,26910800
2022-05-31,146.68190002441406,113.22068786621094,265.6310729980469,148.47551826509655,115.18429932477794,268.4645173068934,144.710898900611,111.5451962691908,262.75853826764757,146.90857598068396,112.21001699913141,266.2759307760197,103718400,50012000,37827700
2022-06-01,146.55380249023438,113.35008239746094,266.16845703125,149.53986813880326,116.54431425454679,271.31750913902687,145.53872302627965,112.71113883445743,263.843069041527,147.72653558588104,114.30850533505887,268.8846597665916,74286600,36606000,25292200
2022-06-02,149.01759338378906,117.06282043457031,268.2788391113281,149.0767210300662,117.3385028248278,268.3472398855621,144.73065857809644,112.40907510915945,255.5967272964254,145.68659562637686,113.4575596211355,258.3813305679757,72348100,37992000,44008200
2022-06-03,143.2720947265625,113.99598693847656,263.82354736328125,145.82453789756687,115.76801720266153,267.1748580929642,142.3654358987846,112.97835314878134,262.25050809236035,144.770044944171,115.51024691373239,264.1069007674734,88570300,26136000,28059000
2022-06-06,144.02108764648438,116.2646484375,262.5827331542969,146.41586243222446,118.77912375848886,267.88811852290877,142.79906122963087,115.61127043127397,261.0878447405647,144.89818276511863,116.14919546785866,265.81677298934653,71598400,33542000,22400300
2022-06-07,146.55380249023438,116.59207153320312,266.24664306640625,146.83959105092737,117.13099882916678,266.862190534899,142.0106440716535,114.50455590836914,259.83718498016987,142.25701922442352,114.93101432601036,260.52113323788575,67808200,31590000,22860700
2022-06-08,145.81468200683594,116.6363754272461,264.20458984375,147.69697680968412,118.00632883158585,266.7351505141469,145.32193168448424,116.04519999754733,263.4229304866885,146.42568759453718,116.20593058690812,265.4747453002484,53950200,26108000,17372300
2022-06-09,140.57180786132812,114.28909301757812,258.7135925292969,145.80481374848975,117.73611398435301,266.45182722597934,140.4634021916062,114.22987449001698,258.5572606402289,144.94743302094574,115.77399057256335,261.6349682995289,69473000,25798000,26439700
2022-06-10,135.1417236328125,110.632568359375,247.18434143066406,138.7190811555441,112.73999313613125,254.60014614141426,135.07273136179253,109.84085182107376,246.73489104071965,138.24604500265073,111.90996185455049,254.60014614141426,91437900,41452000,31422800
2022-06-13,129.9678497314453,105.88626861572266,236.70057678222656,133.23970455320375,108.27384824703032,243.30545685676884,129.53422697538784,105.61407143207575,235.98733310322459,130.94348589502584,106.27839110394777,239.4851805295695,122207100,47252000,46135800
2022-06-14,130.83505249023438,106.20773315429688,238.87939453125,131.9486729653345,107.41098020496892,240.10070925355024,129.57361294213226,105.29659238534681,235.96776949907485,131.19969793288186,106.02809576378536,238.26384714045005,84784300,33706000,28651500
